figure,panel,series,seed,x,value,detail
3,B,aligned,715,31,0.16256116099398712,seed mean across valid load-memory diagonal
3,B,aligned,715,32,0.1517506350896188,seed mean across valid load-memory diagonal
3,B,aligned,715,33,0.14355764786402384,seed mean across valid load-memory diagonal
3,B,aligned,715,34,0.17036248371005058,seed mean across valid load-memory diagonal
3,B,aligned,715,35,0.17156753093004226,seed mean across valid load-memory diagonal
3,B,aligned,715,36,0.13329077224868038,seed mean across valid load-memory diagonal
3,B,aligned,715,37,0.19032664370277655,seed mean across valid load-memory diagonal
3,B,aligned,715,38,0.23627279292453418,seed mean across valid load-memory diagonal
3,B,aligned,715,39,0.20640509646563304,seed mean across valid load-memory diagonal
3,B,aligned,715,40,0.21337634976953268,seed mean across valid load-memory diagonal
3,B,aligned,715,41,0.17119314168628894,seed mean across valid load-memory diagonal
3,B,aligned,715,42,0.22086595800808734,seed mean across valid load-memory diagonal
3,B,aligned,715,43,0.16490175240837476,seed mean across valid load-memory diagonal
3,B,aligned,715,44,0.08424511598423123,seed mean across valid load-memory diagonal
3,B,aligned,715,45,0.16215887914101282,seed mean across valid load-memory diagonal
3,B,aligned,715,46,0.14015100989490747,seed mean across valid load-memory diagonal
3,B,aligned,715,47,0.17695000466818994,seed mean across valid load-memory diagonal
3,B,aligned,715,48,0.02786425283799569,seed mean across valid load-memory diagonal
3,B,aligned,715,49,0.11694257503206079,seed mean across valid load-memory diagonal
3,B,aligned,715,50,0.10919730290770531,seed mean across valid load-memory diagonal
3,B,aligned,715,51,0.19116582141982186,seed mean across valid load-memory diagonal
3,B,aligned,715,52,0.12248260248452425,seed mean across valid load-memory diagonal
3,B,aligned,715,53,0.1738039872476033,seed mean across valid load-memory diagonal
3,B,aligned,715,54,0.08770302062233289,seed mean across valid load-memory diagonal
3,B,aligned,715,55,0.15657199621200563,seed mean across valid load-memory diagonal
3,B,aligned,715,56,0.23181120306253433,seed mean across valid load-memory diagonal
3,B,aligned,715,57,-0.030313352743784588,seed mean across valid load-memory diagonal
3,B,aligned,715,58,0.019986677914857864,seed mean across valid load-memory diagonal
3,B,aligned,715,59,-0.02262818068265915,seed mean across valid load-memory diagonal
3,C,aligned,715,60,4.0,threshold=0.77777778
3,B,aligned,716,0,0.9360365360975266,seed mean across valid load-memory diagonal
3,B,aligned,716,1,0.9320137086561171,seed mean across valid load-memory diagonal
3,B,aligned,716,2,0.9097588483629555,seed mean across valid load-memory diagonal
3,B,aligned,716,3,0.8603135138227228,seed mean across valid load-memory diagonal
3,B,aligned,716,4,0.8244529888033867,seed mean across valid load-memory diagonal
3,B,aligned,716,5,0.7959130070426247,seed mean across valid load-memory diagonal
3,B,aligned,716,6,0.7471044561653225,seed mean across valid load-memory diagonal
3,B,aligned,716,7,0.6952041944242874,seed mean across valid load-memory diagonal
3,B,aligned,716,8,0.6130645692061919,seed mean across valid load-memory diagonal
3,B,aligned,716,9,0.5749182872035924,seed mean across valid load-memory diagonal
3,B,aligned,716,10,0.5178631597757339,seed mean across valid load-memory diagonal
3,B,aligned,716,11,0.48694918411118643,seed mean across valid load-memory diagonal
3,B,aligned,716,12,0.48031989640245837,seed mean across valid load-memory diagonal
3,B,aligned,716,13,0.415151410121867,seed mean across valid load-memory diagonal
3,B,aligned,716,14,0.4069233820166277,seed mean across valid load-memory diagonal
3,B,aligned,716,15,0.3454888684882058,seed mean across valid load-memory diagonal
3,B,aligned,716,16,0.3030313793569803,seed mean across valid load-memory diagonal
3,B,aligned,716,17,0.31122233839922175,seed mean across valid load-memory diagonal
3,B,aligned,716,18,0.2751852981746197,seed mean across valid load-memory diagonal
3,B,aligned,716,19,0.2305262126937145,seed mean across valid load-memory diagonal
3,B,aligned,716,20,0.22302241128636524,seed mean across valid load-memory diagonal
3,B,aligned,716,21,0.2476653789098446,seed mean across valid load-memory diagonal
3,B,aligned,716,22,0.2345391683476536,seed mean across valid load-memory diagonal
3,B,aligned,716,23,0.21103439691501694,seed mean across valid load-memory diagonal
3,B,aligned,716,24,0.22364938341908985,seed mean across valid load-memory diagonal
3,B,aligned,716,25,0.1828340313264302,seed mean across valid load-memory diagonal
3,B,aligned,716,26,0.22600482524756124,seed mean across valid load-memory diagonal
3,B,aligned,716,27,0.1702245683832602,seed mean across valid load-memory diagonal
3,B,aligned,716,28,0.17909115459769964,seed mean across valid load-memory diagonal
3,B,aligned,716,29,0.179854559081216,seed mean across valid load-memory diagonal
3,B,aligned,716,30,0.2066996807853381,seed mean across valid load-memory diagonal
3,B,aligned,716,31,0.16730848853958064,seed mean across valid load-memory diagonal
3,B,aligned,716,32,0.14036499203315803,seed mean across valid load-memory diagonal
3,B,aligned,716,33,0.17566322700844872,seed mean across valid load-memory diagonal
3,B,aligned,716,34,0.13988723290654329,seed mean across valid load-memory diagonal
3,B,aligned,716,35,0.15316717848181724,seed mean across valid load-memory diagonal
3,B,aligned,716,36,0.11684735988577206,seed mean across valid load-memory diagonal
3,B,aligned,716,37,0.08247860164745995,seed mean across valid load-memory diagonal
3,B,aligned,716,38,0.14186306348578495,seed mean across valid load-memory diagonal
3,B,aligned,716,39,0.1288654144321169,seed mean across valid load-memory diagonal
3,B,aligned,716,40,0.14789658673107625,seed mean across valid load-memory diagonal
3,B,aligned,716,41,0.14274188180110955,seed mean across valid load-memory diagonal
3,B,aligned,716,42,0.1531414832505915,seed mean across valid load-memory diagonal
3,B,aligned,716,43,0.16492396987536373,seed mean across valid load-memory diagonal
3,B,aligned,716,44,0.18822903838008642,seed mean across valid load-memory diagonal
3,B,aligned,716,45,0.1889295811454455,seed mean across valid load-memory diagonal
3,B,aligned,716,46,0.22981853783130646,seed mean across valid load-memory diagonal
3,B,aligned,716,47,0.21384957776619837,seed mean across valid load-memory diagonal
3,B,aligned,716,48,0.20632478718956312,seed mean across valid load-memory diagonal
3,B,aligned,716,49,0.1543599319728938,seed mean across valid load-memory diagonal
3,B,aligned,716,50,0.14200408719480037,seed mean across valid load-memory diagonal
3,B,aligned,716,51,0.11123375015126334,seed mean across valid load-memory diagonal
3,B,aligned,716,52,0.08521900419145823,seed mean across valid load-memory diagonal
3,B,aligned,716,53,0.19608088263443538,seed mean across valid load-memory diagonal
3,B,aligned,716,54,0.21144269530971846,seed mean across valid load-memory diagonal
3,B,aligned,716,55,0.2881838157773018,seed mean across valid load-memory diagonal
3,B,aligned,716,56,0.1079220399260521,seed mean across valid load-memory diagonal
3,B,aligned,716,57,0.18646872291962305,seed mean across valid load-memory diagonal
3,B,aligned,716,58,0.2239217646420002,seed mean across valid load-memory diagonal
3,B,aligned,716,59,0.3333333432674408,seed mean across valid load-memory diagonal
3,C,aligned,716,60,4.0,threshold=0.77777778
3,B,aligned,717,0,0.9635952085256576,seed mean across valid load-memory diagonal
3,B,aligned,717,1,0.9362596121885008,seed mean across valid load-memory diagonal
3,B,aligned,717,2,0.9115650057792664,seed mean across valid load-memory diagonal
3,B,aligned,717,3,0.891846383872785,seed mean across valid load-memory diagonal
3,B,aligned,717,4,0.8467269555798599,seed mean across valid load-memory diagonal
3,B,aligned,717,5,0.8159155596386303,seed mean across valid load-memory diagonal
3,B,aligned,717,6,0.7795758096984139,seed mean across valid load-memory diagonal
3,B,aligned,717,7,0.7496320526554899,seed mean across valid load-memory diagonal
3,B,aligned,717,8,0.6650416929847919,seed mean across valid load-memory diagonal
3,B,aligned,717,9,0.6394217417520636,seed mean across valid load-memory diagonal
3,B,aligned,717,10,0.6051713173091412,seed mean across valid load-memory diagonal
3,B,aligned,717,11,0.5272923604566224,seed mean across valid load-memory diagonal
3,B,aligned,717,12,0.5238453106333812,seed mean across valid load-memory diagonal
3,B,aligned,717,13,0.4706787661986148,seed mean across valid load-memory diagonal
3,B,aligned,717,14,0.4103329858702162,seed mean across valid load-memory diagonal
3,B,aligned,717,15,0.34406356977091895,seed mean across valid load-memory diagonal
3,B,aligned,717,16,0.32585488530722534,seed mean across valid load-memory diagonal
3,B,aligned,717,17,0.31850301335717357,seed mean across valid load-memory diagonal
3,B,aligned,717,18,0.27426168526567163,seed mean across valid load-memory diagonal
3,B,aligned,717,19,0.29494716481464667,seed mean across valid load-memory diagonal
3,B,aligned,717,20,0.2675553811714053,seed mean across valid load-memory diagonal
3,B,aligned,717,21,0.2343917575497658,seed mean across valid load-memory diagonal
3,B,aligned,717,22,0.24911414812269964,seed mean across valid load-memory diagonal
3,B,aligned,717,23,0.23010422027594335,seed mean across valid load-memory diagonal
3,B,aligned,717,24,0.22433995020886263,seed mean across valid load-memory diagonal
3,B,aligned,717,25,0.202900344984872,seed mean across valid load-memory diagonal
3,B,aligned,717,26,0.23762473726973815,seed mean across valid load-memory diagonal
3,B,aligned,717,27,0.17068021834799738,seed mean across valid load-memory diagonal
3,B,aligned,717,28,0.1725492279510945,seed mean across valid load-memory diagonal
3,B,aligned,717,29,0.1515926468756891,seed mean across valid load-memory diagonal
3,B,aligned,717,30,0.20790701856215796,seed mean across valid load-memory diagonal
3,B,aligned,717,31,0.19677164431275992,seed mean across valid load-memory diagonal
3,B,aligned,717,32,0.11920271600995745,seed mean across valid load-memory diagonal
3,B,aligned,717,33,0.15807022292304923,seed mean across valid load-memory diagonal
3,B,aligned,717,34,0.09309290850964877,seed mean across valid load-memory diagonal
3,B,aligned,717,35,0.05673947125673294,seed mean across valid load-memory diagonal
3,B,aligned,717,36,0.10805958602577448,seed mean across valid load-memory diagonal
3,B,aligned,717,37,0.0838881651668445,seed mean across valid load-memory diagonal
3,B,aligned,717,38,0.0515939879485152,seed mean across valid load-memory diagonal
3,B,aligned,717,39,0.12190588563680649,seed mean across valid load-memory diagonal
3,B,aligned,717,40,0.10166108682751655,seed mean across valid load-memory diagonal
3,B,aligned,717,41,0.14731424546947605,seed mean across valid load-memory diagonal
3,B,aligned,717,42,0.12019522736469905,seed mean across valid load-memory diagonal
3,B,aligned,717,43,0.18810874705805497,seed mean across valid load-memory diagonal
3,B,aligned,717,44,0.08482020581141114,seed mean across valid load-memory diagonal
3,B,aligned,717,45,0.13516398171583813,seed mean across valid load-memory diagonal
3,B,aligned,717,46,0.15347668016329408,seed mean across valid load-memory diagonal
3,B,aligned,717,47,0.21671711194973725,seed mean across valid load-memory diagonal
3,B,aligned,717,48,0.2045565110941728,seed mean across valid load-memory diagonal
3,B,aligned,717,49,0.21679551222107626,seed mean across valid load-memory diagonal
3,B,aligned,717,50,0.23938684314489364,seed mean across valid load-memory diagonal
3,B,aligned,717,51,0.26177889108657837,seed mean across valid load-memory diagonal
3,B,aligned,717,52,0.2021213434636593,seed mean across valid load-memory diagonal
3,B,aligned,717,53,0.20779041200876236,seed mean across valid load-memory diagonal
3,B,aligned,717,54,0.14797061681747437,seed mean across valid load-memory diagonal
3,B,aligned,717,55,0.23077601566910744,seed mean across valid load-memory diagonal
3,B,aligned,717,56,0.3336617201566696,seed mean across valid load-memory diagonal
3,B,aligned,717,57,0.33157575130462646,seed mean across valid load-memory diagonal
3,B,aligned,717,58,0.22247973829507828,seed mean across valid load-memory diagonal
3,B,aligned,717,59,0.35430964827537537,seed mean across valid load-memory diagonal
3,C,aligned,717,60,12.0,threshold=0.77777778
3,B,aligned,718,0,0.973070518175761,seed mean across valid load-memory diagonal
3,B,aligned,718,1,0.9530378448761115,seed mean across valid load-memory diagonal
3,B,aligned,718,2,0.9318914608708744,seed mean across valid load-memory diagonal
3,B,aligned,718,3,0.917821981404957,seed mean across valid load-memory diagonal
3,B,aligned,718,4,0.8658939099737576,seed mean across valid load-memory diagonal
3,B,aligned,718,5,0.8317504703998566,seed mean across valid load-memory diagonal
3,B,aligned,718,6,0.7861214128357393,seed mean across valid load-memory diagonal
3,B,aligned,718,7,0.7648457440565217,seed mean across valid load-memory diagonal
3,B,aligned,718,8,0.6927840480437646,seed mean across valid load-memory diagonal
3,B,aligned,718,9,0.6587873602139891,seed mean across valid load-memory diagonal
3,B,aligned,718,10,0.6251028762571513,seed mean across valid load-memory diagonal
3,B,aligned,718,11,0.5306502516780581,seed mean across valid load-memory diagonal
3,B,aligned,718,12,0.5324729378335178,seed mean across valid load-memory diagonal
3,B,aligned,718,13,0.4808485416021753,seed mean across valid load-memory diagonal
3,B,aligned,718,14,0.5084188517749958,seed mean across valid load-memory diagonal
3,B,aligned,718,15,0.4192387205031183,seed mean across valid load-memory diagonal
3,B,aligned,718,16,0.34495125067504967,seed mean across valid load-memory diagonal
3,B,aligned,718,17,0.301139350547347,seed mean across valid load-memory diagonal
3,B,aligned,718,18,0.3095747993516159,seed mean across valid load-memory diagonal
3,B,aligned,718,19,0.27467923756779694,seed mean across valid load-memory diagonal
3,B,aligned,718,20,0.2540485590696335,seed mean across valid load-memory diagonal
3,B,aligned,718,21,0.262788835244301,seed mean across valid load-memory diagonal
3,B,aligned,718,22,0.1982069564493079,seed mean across valid load-memory diagonal
3,B,aligned,718,23,0.2570002797890354,seed mean across valid load-memory diagonal
3,B,aligned,718,24,0.2019823808223009,seed mean across valid load-memory diagonal
3,B,aligned,718,25,0.2340896636247635,seed mean across valid load-memory diagonal
3,B,aligned,718,26,0.20964087852660349,seed mean across valid load-memory diagonal
3,B,aligned,718,27,0.2272185171869668,seed mean across valid load-memory diagonal
3,B,aligned,718,28,0.19110435410402715,seed mean across valid load-memory diagonal
3,B,aligned,718,29,0.18233567860818678,seed mean across valid load-memory diagonal
3,B,aligned,718,30,0.1726833495000998,seed mean across valid load-memory diagonal
3,B,aligned,718,31,0.19206419381602058,seed mean across valid load-memory diagonal
3,B,aligned,718,32,0.1741505374333688,seed mean across valid load-memory diagonal
3,B,aligned,718,33,0.2134318851210453,seed mean across valid load-memory diagonal
3,B,aligned,718,34,0.162902069134781,seed mean across valid load-memory diagonal
3,B,aligned,718,35,0.19564907431602477,seed mean across valid load-memory diagonal
3,B,aligned,718,36,0.21054721623659134,seed mean across valid load-memory diagonal
3,B,aligned,718,37,0.186900673677092,seed mean across valid load-memory diagonal
3,B,aligned,718,38,0.19452044774185528,seed mean across valid load-memory diagonal
3,B,aligned,718,39,0.18029313365973176,seed mean across valid load-memory diagonal
3,B,aligned,718,40,0.20839669432025404,seed mean across valid load-memory diagonal
3,B,aligned,718,41,0.20756147331313082,seed mean across valid load-memory diagonal
3,B,aligned,718,42,0.10547834676172999,seed mean across valid load-memory diagonal
3,B,aligned,718,43,0.18949082099339543,seed mean across valid load-memory diagonal
3,B,aligned,718,44,0.17504769540391862,seed mean across valid load-memory diagonal
3,B,aligned,718,45,0.0966960405309995,seed mean across valid load-memory diagonal
3,B,aligned,718,46,0.1441084947437048,seed mean across valid load-memory diagonal
3,B,aligned,718,47,0.18212749293217292,seed mean across valid load-memory diagonal
3,B,aligned,718,48,0.19301502779126167,seed mean across valid load-memory diagonal
3,B,aligned,718,49,0.16016115925528787,seed mean across valid load-memory diagonal
3,B,aligned,718,50,0.18231380581855774,seed mean across valid load-memory diagonal
3,B,aligned,718,51,0.16726478851503795,seed mean across valid load-memory diagonal
3,B,aligned,718,52,0.11596412397921085,seed mean across valid load-memory diagonal
3,B,aligned,718,53,0.14061260755573,seed mean across valid load-memory diagonal
3,B,aligned,718,54,0.18819082155823708,seed mean across valid load-memory diagonal
3,B,aligned,718,55,0.24227526038885117,seed mean across valid load-memory diagonal
3,B,aligned,718,56,0.11523840762674809,seed mean across valid load-memory diagonal
3,B,aligned,718,57,0.040028887490431465,seed mean across valid load-memory diagonal
3,B,aligned,718,58,0.13405683264136314,seed mean across valid load-memory diagonal
3,B,aligned,718,59,0.11416622996330261,seed mean across valid load-memory diagonal
3,C,aligned,718,60,8.0,threshold=0.77777778
3,B,aligned,719,0,0.9474127531051636,seed mean across valid load-memory diagonal
3,B,aligned,719,1,0.9372923040794114,seed mean across valid load-memory diagonal
3,B,aligned,719,2,0.9030838197675245,seed mean across valid load-memory diagonal
3,B,aligned,719,3,0.8987348863953039,seed mean across valid load-memory diagonal
3,B,aligned,719,4,0.8852951680975301,seed mean across valid load-memory diagonal
3,B,aligned,719,5,0.8385191191326488,seed mean across valid load-memory diagonal
3,B,aligned,719,6,0.8068866100576189,seed mean across valid load-memory diagonal
3,B,aligned,719,7,0.7847730993943395,seed mean across valid load-memory diagonal
3,B,aligned,719,8,0.7231479464815214,seed mean across valid load-memory diagonal
3,B,aligned,719,9,0.6570463870085922,seed mean across valid load-memory diagonal
3,B,aligned,719,10,0.6088316291570663,seed mean across valid load-memory diagonal
3,B,aligned,719,11,0.5597256709422384,seed mean across valid load-memory diagonal
3,B,aligned,719,12,0.5606148219667375,seed mean across valid load-memory diagonal
3,B,aligned,719,13,0.5012718718102638,seed mean across valid load-memory diagonal
3,B,aligned,719,14,0.45754493189894635,seed mean across valid load-memory diagonal
3,B,aligned,719,15,0.4149908988012208,seed mean across valid load-memory diagonal
3,B,aligned,719,16,0.3346411628140645,seed mean across valid load-memory diagonal
3,B,aligned,719,17,0.2890725106347439,seed mean across valid load-memory diagonal
3,B,aligned,719,18,0.3032778680679344,seed mean across valid load-memory diagonal
3,B,aligned,719,19,0.3015216309122923,seed mean across valid load-memory diagonal
3,B,aligned,719,20,0.2989570455625653,seed mean across valid load-memory diagonal
3,B,aligned,719,21,0.2968271938272012,seed mean across valid load-memory diagonal
3,B,aligned,719,22,0.24433968951435467,seed mean across valid load-memory diagonal
3,B,aligned,719,23,0.23032224722555839,seed mean across valid load-memory diagonal
3,B,aligned,719,24,0.25580754974443054,seed mean across valid load-memory diagonal
3,B,aligned,719,25,0.20178136048572404,seed mean across valid load-memory diagonal
3,B,aligned,719,26,0.23477119514170816,seed mean across valid load-memory diagonal
3,B,aligned,719,27,0.18908467279239136,seed mean across valid load-memory diagonal
3,B,aligned,719,28,0.1315889034885913,seed mean across valid load-memory diagonal
3,B,aligned,719,29,0.12707713117162067,seed mean across valid load-memory diagonal
3,B,aligned,719,30,0.1686324472228686,seed mean across valid load-memory diagonal
3,B,aligned,719,31,0.12153454590588808,seed mean across valid load-memory diagonal
3,B,aligned,719,32,0.08746233955025673,seed mean across valid load-memory diagonal
3,B,aligned,719,33,0.15342852224906287,seed mean across valid load-memory diagonal
3,B,aligned,719,34,0.14535003069501656,seed mean across valid load-memory diagonal
3,B,aligned,719,35,0.1378445330262184,seed mean across valid load-memory diagonal
3,B,aligned,719,36,0.11109423420081536,seed mean across valid load-memory diagonal
3,B,aligned,719,37,0.10330585066391074,seed mean across valid load-memory diagonal
3,B,aligned,719,38,0.1446291452104395,seed mean across valid load-memory diagonal
3,B,aligned,719,39,0.16376638660828272,seed mean across valid load-memory diagonal
3,B,aligned,719,40,0.09331904985010624,seed mean across valid load-memory diagonal
3,B,aligned,719,41,0.1474815348261281,seed mean across valid load-memory diagonal
3,B,aligned,719,42,0.19401011077894104,seed mean across valid load-memory diagonal
3,B,aligned,719,43,0.18791408113696995,seed mean across valid load-memory diagonal
3,B,aligned,719,44,0.1581237423233688,seed mean across valid load-memory diagonal
3,B,aligned,719,45,0.14315450092156728,seed mean across valid load-memory diagonal
3,B,aligned,719,46,0.17649034517151968,seed mean across valid load-memory diagonal
3,B,aligned,719,47,0.14327843172045854,seed mean across valid load-memory diagonal
3,B,aligned,719,48,0.12378184551683565,seed mean across valid load-memory diagonal
3,B,aligned,719,49,0.27847870981151407,seed mean across valid load-memory diagonal
3,B,aligned,719,50,0.21449871733784676,seed mean across valid load-memory diagonal
3,B,aligned,719,51,0.23838522533575693,seed mean across valid load-memory diagonal
3,B,aligned,719,52,0.17096473556011915,seed mean across valid load-memory diagonal
3,B,aligned,719,53,0.2105863360421998,seed mean across valid load-memory diagonal
3,B,aligned,719,54,0.226150660465161,seed mean across valid load-memory diagonal
3,B,aligned,719,55,0.2458857551217079,seed mean across valid load-memory diagonal
3,B,aligned,719,56,0.3389155939221382,seed mean across valid load-memory diagonal
3,B,aligned,719,57,0.2626060793797175,seed mean across valid load-memory diagonal
3,B,aligned,719,58,0.2274320237338543,seed mean across valid load-memory diagonal
3,B,aligned,719,59,0.5555554628372192,seed mean across valid load-memory diagonal
3,C,aligned,719,60,5.0,threshold=0.77777778
3,B,fixed_permutation,700,0,-0.0036123381927609445,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,1,-0.0011866222751342644,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,2,-0.008269952545905936,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,3,0.008877893223574287,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,4,0.01773521242596741,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,5,0.014042967083779249,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,6,0.04105543717741966,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,7,0.006936273074111427,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,8,0.013911301066400483,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,9,0.027365623491670134,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,10,0.01235235970467329,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,11,-3.0467691783774265e-05,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,12,0.016215424382001704,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,13,0.002677511344564722,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,14,0.012306838903738104,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,15,0.01472991994685597,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,16,0.028244367461990227,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,17,0.011937811364268148,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,18,0.04247243773369562,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,19,0.009316229397749029,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,20,-0.004970494844019413,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,21,-0.010500990027466264,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,22,0.0015839130960797008,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,23,-0.0189484186168458,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,24,-0.015379348562823402,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,25,0.006940270933721747,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,26,-0.010474045144613175,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,27,-0.004093246478022951,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,28,0.025957809913961682,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,29,0.02500544884993184,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,30,0.02484450303018093,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,31,0.04796758037188958,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,32,0.036384056721414836,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,33,0.0658633152919787,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,34,0.013704959589701433,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,35,0.061137457489967344,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,36,0.04386138598662607,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,37,0.03822158341822417,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,38,0.08415737409483302,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,39,0.0573052777686999,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,40,-0.004973426880314946,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,41,0.0034133940935134888,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,42,0.05280775659614139,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,43,0.003886927576626048,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,44,-0.0017156889662146568,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,45,-0.047741870085398354,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,46,-0.028502955500568663,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,47,-0.05886316929872219,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,48,-0.03542931377887726,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,49,-0.02938843383030458,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,50,0.0011096969246864319,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,51,-0.009739023943742117,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,52,0.002719997428357601,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,53,-0.04731053752558572,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,54,-0.03506036475300789,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,55,-0.06664086431264878,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,56,0.03427226888015866,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,57,-0.03700709342956543,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,58,0.10888459905982018,seed mean across valid load-memory diagonal
3,B,fixed_permutation,700,59,-0.1111111119389534,seed mean across valid load-memory diagonal
3,C,fixed_permutation,700,60,0.0,threshold=0.77777778
3,B,fixed_permutation,701,0,-0.021565522781262794,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,1,-0.025970847235392718,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,2,-0.007854158122991693,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,3,-0.015925347020751553,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,4,-0.018314228276722133,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,5,-0.01171049809252674,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,6,-0.007680016535299795,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,7,-0.02737523788445682,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,8,-0.002976943667118366,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,9,0.021717407466734156,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,10,0.008645723909139633,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,11,-0.023861608002334833,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,12,-0.005381295263456802,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,13,0.003857600839531168,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,14,-0.0028708560959152555,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,15,-0.025930877526601157,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,16,0.004840207032182,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,17,-0.0008686508896738984,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,18,-0.007457036347616287,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,19,-0.017659083735652087,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,20,-0.0018880650401115417,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,21,0.0021281026494808686,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,22,-0.023840432055294514,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,23,-0.015206677889501726,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,24,0.014609604543592367,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,25,-0.03301251530647278,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,26,-0.04142903887173709,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,27,-0.04506988157377099,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,28,-0.03264393494464457,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,29,-0.01871556151778467,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,30,-0.034931027144193647,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,31,-0.05034580004626307,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,32,-0.037300548516213894,seed mean across valid load-memory diagonal
